predictor_key,predictor_title,value_column,unit,metric,lag_hours,pearson_r,p_value,ci_low,ci_high,n,direction,test_name,abs_r,predictor_metric
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,21,-0.4416177518643177,2.8319067562247943e-07,-0.5732950037845916,-0.2877030098974311,124,negative,Pearson r,0.4416177518643177,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,3,-0.43859186258280425,5.0130238939391515e-06,-0.5846443928644515,-0.26500306695159787,100,negative,Pearson r,0.43859186258280425,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn50,3,-0.4385918625828042,5.0130238939391515e-06,-0.5846443928644515,-0.26500306695159775,100,negative,Pearson r,0.4385918625828042,RSTE solar radio flux — Frequency Mhz
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,18,-0.43412284278763236,4.721787673543332e-07,-0.56703671912241,-0.27917516016767935,124,negative,Pearson r,0.43412284278763236,GOES x-ray flux — Flux
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,rmssd,3,-0.42614084841563105,9.847115761398574e-06,-0.5744744316968107,-0.25070738603445497,100,negative,Pearson r,0.42614084841563105,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,rmssd,3,-0.426140848415631,9.847115761398574e-06,-0.5744744316968107,-0.25070738603445486,100,negative,Pearson r,0.426140848415631,RSTE solar radio flux — Frequency Mhz
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,6,-0.4183539748102479,1.3310050190868206e-06,-0.5538193410500656,-0.2613124987084429,124,negative,Pearson r,0.4183539748102479,Geomagnetic Dst (7 d) — Dst
planetary_k_index_1m,Planetary K index (1m),kp_index,Kp,pnn50,-6,-0.41652721494858547,1.4957553530157149e-06,-0.552283735684856,-0.2592501100041929,124,negative,Pearson r,0.41652721494858547,Planetary K index (1m) — Kp Index
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn20,24,0.41486492850208806,1.66234093901567e-06,0.25737465531498105,0.5508855884436848,124,positive,Pearson r,0.41486492850208806,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,6,0.3967175043587297,5.077976113798782e-06,0.23697693405633397,0.5355719829284453,124,positive,Pearson r,0.3967175043587297,Interplanetary magnetic field — Bt
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,pnn50,3,0.3899320866467112,7.582675077571928e-06,0.229386121699929,0.5298225929910209,124,positive,Pearson r,0.3899320866467112,Interplanetary magnetic field — Bz Gsm
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,15,0.38466822498365494,1.0286812564187644e-05,0.22351088698221164,0.5253535674582729,124,positive,Pearson r,0.38466822498365494,Boulder K index (1 min) — K Index
boulder_k_1m,Boulder K index (1 min),k_index,K,sdnn,3,0.374897619458686,1.7872283031964254e-05,0.2126364255339339,0.517037684511017,124,positive,Pearson r,0.374897619458686,Boulder K index (1 min) — K Index
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,3,0.37315895819367384,1.9681983618216733e-05,0.2107055385281426,0.5155550709148462,124,positive,Pearson r,0.37315895819367384,Boulder K index (1 min) — K Index
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,sdnn,3,-0.37243547950035716,2.0484662011494003e-05,-0.5149378855403975,-0.20990244561218954,124,negative,Pearson r,0.37243547950035716,Solar wind (ACE/DSCOVR) — Proton Speed
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,sdnn,3,-0.3714753613245941,0.00014171766825129853,-0.5292751844491431,-0.1888355321750902,100,negative,Pearson r,0.3714753613245941,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,sdnn,3,-0.3714753613245941,0.00014171766825129853,-0.5292751844491431,-0.1888355321750902,100,negative,Pearson r,0.3714753613245941,RSTE solar radio flux — Flux Sfu
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,18,0.365808023536505,2.94131270091637e-05,0.2025558727627714,0.5092772500520093,124,positive,Pearson r,0.365808023536505,Geomagnetic Dst (7 d) — Dst
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,mean_hr,12,-0.36394650590425587,3.2512839019104664e-05,-0.5076850563707304,-0.20049567014125688,124,negative,Pearson r,0.36394650590425587,Solar wind (ACE/DSCOVR) — Proton Speed
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,pnn50,3,0.36162714331554197,3.680411220276592e-05,0.19793077657874464,0.5056998839177551,124,positive,Pearson r,0.36162714331554197,Interplanetary magnetic field — Bz Gse
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,sdnn,9,-0.3601856680910258,3.973289440359665e-05,-0.5044653373577999,-0.19633783347352268,124,negative,Pearson r,0.3601856680910258,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,sdnn,9,-0.3601856680910258,3.973289440359665e-05,-0.5044653373577999,-0.19633783347352268,124,negative,Pearson r,0.3601856680910258,RSTE solar radio flux — Frequency Mhz
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,-6,-0.35825386726541686,4.400137176923248e-05,-0.5028099275378759,-0.19420439745539483,124,negative,Pearson r,0.35825386726541686,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,0,0.3521327095842409,6.0536315268581e-05,0.18745456670937038,0.4975575376847427,124,positive,Pearson r,0.3521327095842409,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,12,-0.35076225319426224,6.496044023011689e-05,-0.49638012552356964,-0.1859454854336449,124,negative,Pearson r,0.35076225319426224,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,mean_hr,6,0.35060622238491174,6.54828700716175e-05,0.18577372103088938,0.49624603943336393,124,positive,Pearson r,0.35060622238491174,GOES x-ray flux — Observed Flux
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn50,15,0.3479730006317865,7.491384253473755e-05,0.18287649329582473,0.4939821146716927,124,positive,Pearson r,0.3479730006317865,Solar wind (ACE/DSCOVR) — Proton Speed
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,3,-0.34693848794379767,7.895471278324423e-05,-0.4930921455115746,-0.18173904472755156,124,negative,Pearson r,0.34693848794379767,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,18,0.34691752197545556,7.903867262151611e-05,0.18171599717696993,0.493074105773909,124,positive,Pearson r,0.34691752197545556,Geomagnetic Dst (7 d) — Dst
geospace_dst,Geomagnetic Dst (1 h),dst,nT,pnn50,-6,-0.34134955343921775,0.00010453810641350914,-0.4882788083911236,-0.175601637047641,124,negative,Pearson r,0.34134955343921775,Geomagnetic Dst (1 h) — Dst
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn20,12,0.332131026380393,0.00016419461376187454,0.16550651838568597,0.4803199897773185,124,positive,Pearson r,0.332131026380393,Solar wind (ACE/DSCOVR) — Proton Speed
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn50,3,0.3317410708884446,0.00016730872984634814,0.16508025034947527,0.4799827827210406,124,positive,Pearson r,0.3317410708884446,GOES x-ray flux — Observed Flux
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn20,3,-0.32960047423008854,0.0008120509492878057,-0.49403501004020267,-0.1424013493805788,100,negative,Pearson r,0.32960047423008854,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn20,3,-0.3296004742300885,0.000812050949287816,-0.49403501004020256,-0.1424013493805787,100,negative,Pearson r,0.3296004742300885,RSTE solar radio flux — Frequency Mhz
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,pnn50,18,-0.329011943640742,0.0001906870361971817,-0.4776215919190073,-0.16209872921867355,124,negative,Pearson r,0.329011943640742,Solar wind (ACE/DSCOVR) — Proton Density
boulder_k_1m,Boulder K index (1 min),k_index,K,mean_hr,6,-0.32865865767071106,0.00019392577740661013,-0.47731577836279326,-0.16171299348289597,124,negative,Pearson r,0.32865865767071106,Boulder K index (1 min) — K Index
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,-6,0.3268519404723386,0.0002113018210863509,0.15974112423411294,0.47575127363799885,124,positive,Pearson r,0.3268519404723386,Interplanetary magnetic field — Bt
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,6,-0.3266923649219955,0.00021290396810529658,-0.4756130458389061,-0.1595670259508731,124,negative,Pearson r,0.3266923649219955,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bt,nT,rmssd,6,0.32656415948201656,0.00021419931116142897,0.15942716025583042,0.4755019861809092,124,positive,Pearson r,0.32656415948201656,Interplanetary magnetic field — Bt
solar_wind_mag,Interplanetary magnetic field,bt,nT,mean_hr,3,-0.323896304055524,0.00024286968304913008,-0.4731898433473124,-0.15651818575253906,124,negative,Pearson r,0.323896304055524,Interplanetary magnetic field — Bt
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,mean_hr,6,-0.3225384640638574,0.0002587902767824427,-0.4720122576027302,-0.15503873931041007,124,negative,Pearson r,0.3225384640638574,Interplanetary magnetic field — Bz Gsm
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,sdnn,-6,-0.3193705447123267,0.0002997647135375733,-0.46926280640572987,-0.15159002370412017,124,negative,Pearson r,0.3193705447123267,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,-3,-0.3136463424482062,0.0003893655776201542,-0.464287365082183,-0.14536878479076806,124,negative,Pearson r,0.3136463424482062,Interplanetary magnetic field — Bt
solar_wind_mag,Interplanetary magnetic field,bt,nT,pnn50,9,0.3123979417924528,0.0004119347547052527,0.14401374986044901,0.46320099856089697,124,positive,Pearson r,0.3123979417924528,Interplanetary magnetic field — Bt
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,rmssd,-6,0.31194899626251593,0.0004203417333050178,0.14352661120138302,0.46281021236435543,124,positive,Pearson r,0.31194899626251593,GOES x-ray flux — Observed Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,rmssd,-6,0.3116366792978032,0.0004262832177742463,0.1431877726363381,0.46253832038815357,124,positive,Pearson r,0.3116366792978032,GOES x-ray flux — Flux
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,mean_hr,6,-0.30731266258165646,0.0005169058012187096,-0.45877106709217325,-0.13850061993510251,124,negative,Pearson r,0.30731266258165646,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,pnn20,12,0.3064712691607151,0.0005364800697975788,0.13758944341038065,0.45803737867567074,124,positive,Pearson r,0.3064712691607151,Interplanetary magnetic field — Bz Gsm
boulder_k_1m,Boulder K index (1 min),k_index,K,rmssd,3,0.3048869050910009,0.0005752017153895535,0.13587445160169453,0.4566552649744043,124,positive,Pearson r,0.3048869050910009,Boulder K index (1 min) — K Index
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,rmssd,15,0.3047048194651675,0.0005798127855263145,0.13567741824217164,0.4564963763525703,124,positive,Pearson r,0.3047048194651675,Solar wind (ACE/DSCOVR) — Proton Speed
solar_wind_mag,Interplanetary magnetic field,bt,nT,sdnn,0,-0.30387015910313936,0.0006013875834889885,-0.4557679245631828,-0.1347744102009088,124,negative,Pearson r,0.30387015910313936,Interplanetary magnetic field — Bt
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,sdnn,15,0.30302968177746786,0.0006238562000998632,0.13386539258891575,0.45503419034248316,124,positive,Pearson r,0.30302968177746786,Solar wind (ACE/DSCOVR) — Proton Speed
geospace_dst,Geomagnetic Dst (1 h),dst,nT,sdnn,-6,-0.30238738472382315,0.0006415439759892834,-0.4544733277393288,-0.13317090854209337,124,negative,Pearson r,0.30238738472382315,Geomagnetic Dst (1 h) — Dst
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_temperature,K,pnn50,18,0.3017351936143664,0.0006599745471471335,0.13246589653634655,0.45390370209369263,124,positive,Pearson r,0.3017351936143664,Solar wind (ACE/DSCOVR) — Proton Temperature
planetary_k_index_1m,Planetary K index (1m),estimated_kp,Kp,sdnn,-6,-0.29879325954104224,0.0007493103025691385,-0.4513326613561185,-0.12928782288169174,124,negative,Pearson r,0.29879325954104224,Planetary K index (1m) — Estimated Kp
boulder_k_1m,Boulder K index (1 min),k_index,K,pnn50,6,-0.2985325985263715,0.0007577378685123632,-0.4511047400046385,-0.12900640728232632,124,negative,Pearson r,0.2985325985263715,Boulder K index (1 min) — K Index
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn50,3,0.2982262534280183,0.0007677535331014026,0.12867570500002515,0.450836847160889,124,positive,Pearson r,0.2982262534280183,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,rmssd,18,-0.2980098794912946,0.0007749006624176969,-0.4506476157838156,-0.1284421501152827,124,negative,Pearson r,0.2980098794912946,GOES x-ray flux — Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn50,12,-0.29558192749028783,0.000859389124179226,-0.4485232919969456,-0.1258226981757671,124,negative,Pearson r,0.29558192749028783,GOES x-ray flux — Observed Flux
boulder_k_1m,Boulder K index (1 min),k_index,K,sdnn,6,-0.29472669721471884,0.000891104125418059,-0.4477746010158042,-0.12490057669502182,124,negative,Pearson r,0.29472669721471884,Boulder K index (1 min) — K Index
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn50,18,0.29240544424888887,0.000982661243877866,0.12239924657657274,0.4457414330730868,124,positive,Pearson r,0.29240544424888887,Solar wind (ACE/DSCOVR) — Proton Speed
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,sdnn,3,0.2884498648373908,0.0011587075199453283,0.11814177300426423,0.44227312213619163,124,positive,Pearson r,0.2884498648373908,Interplanetary magnetic field — Bz Gsm
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,pnn50,-3,-0.2867745603991303,0.0012415934859746282,-0.44080280206385714,-0.11634049304842192,124,negative,Pearson r,0.2867745603991303,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,pnn50,-3,-0.2867745603991303,0.0012415934859746282,-0.44080280206385714,-0.11634049304842192,124,negative,Pearson r,0.2867745603991303,RSTE solar radio flux — Flux Sfu
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_temperature,K,sdnn,18,0.28478291812439654,0.0013471466547868994,0.1142005457495658,0.4390537740471442,124,positive,Pearson r,0.28478291812439654,Solar wind (ACE/DSCOVR) — Proton Temperature
boulder_k_1m,Boulder K index (1 min),k_index,K,mean_hr,-6,-0.28434396353969466,0.0013714829861145902,-0.43866813392048654,-0.11372911778073495,124,negative,Pearson r,0.28434396353969466,Boulder K index (1 min) — K Index
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn20,9,0.2829996353985148,0.001448526856096993,0.11228581549925806,0.437486731217986,124,positive,Pearson r,0.2829996353985148,Solar wind (ACE/DSCOVR) — Proton Speed
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,mean_hr,15,-0.2793297613129112,0.0016793251842222665,-0.4342589089633872,-0.10834941624904224,124,negative,Pearson r,0.2793297613129112,Geomagnetic Dst (7 d) — Dst
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,rmssd,9,-0.27908130000081544,0.0016960976363927724,-0.4340402319687966,-0.10808310404538353,124,negative,Pearson r,0.27908130000081544,RSTE solar radio flux — Frequency Mhz
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,rmssd,9,-0.27908130000081544,0.0016960976363927724,-0.4340402319687966,-0.10808310404538353,124,negative,Pearson r,0.27908130000081544,RSTE solar radio flux — Flux Sfu
planetary_k_index_1m,Planetary K index (1m),estimated_kp,Kp,pnn50,0,0.2773011931770324,0.0018207847221081708,0.10617582161184289,0.43247298133044876,124,positive,Pearson r,0.2773011931770324,Planetary K index (1m) — Estimated Kp
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,rmssd,12,0.2770105183362568,0.00184191733519158,0.10586449973059911,0.4322169748317421,124,positive,Pearson r,0.2770105183362568,Interplanetary magnetic field — Bz Gsm
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,pnn20,12,0.27427323085340455,0.002052115955523191,0.1029344236138977,0.4298049317099591,124,positive,Pearson r,0.27427323085340455,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bt,nT,sdnn,-3,-0.2727403355459359,0.0021791029392150144,-0.4284532046172823,-0.10129486348221699,124,negative,Pearson r,0.2727403355459359,Interplanetary magnetic field — Bt
solar_radio_multifrequency,RSTE solar radio flux,flux_sfu,sfu,rmssd,21,-0.2724707307447758,0.002202159107009868,-0.42821539149096816,-0.10100659479962236,124,negative,Pearson r,0.2724707307447758,RSTE solar radio flux — Flux Sfu
solar_radio_multifrequency,RSTE solar radio flux,frequency_mhz,MHz,rmssd,21,-0.2724707307447758,0.002202159107009868,-0.42821539149096816,-0.10100659479962236,124,negative,Pearson r,0.2724707307447758,RSTE solar radio flux — Frequency Mhz
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn50,12,-0.2721936827802903,0.0022260816292752885,-0.4279709904202184,-0.10071039767809102,124,negative,Pearson r,0.2721936827802903,GOES x-ray flux — Flux
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn20,15,-0.26885633132702247,0.0025333137015661118,-0.42502511589374287,-0.09714476026745907,124,negative,Pearson r,0.26885633132702247,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,12,-0.26878829954853645,0.0025399567304970868,-0.4249650299320402,-0.09707212070202692,124,negative,Pearson r,0.26878829954853645,Geomagnetic Dst (7 d) — Dst
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,pnn50,3,-0.2687766100477767,0.002541099745899715,-0.42495470557573767,-0.09705963965647649,124,negative,Pearson r,0.2687766100477767,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,mean_hr,15,-0.2686416316703753,0.0025543318138902117,-0.4248354875442852,-0.09691552524307266,124,negative,Pearson r,0.2686416316703753,Interplanetary magnetic field — Bz Gse
planetary_k_index_1m,Planetary K index (1m),estimated_kp,Kp,rmssd,-6,-0.2684550732794087,0.0025727227728719088,-0.42467070316574235,-0.09671635146685352,124,negative,Pearson r,0.2684550732794087,Planetary K index (1m) — Estimated Kp
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,pnn50,9,-0.267911222171035,0.002627020134933196,-0.4241902681277604,-0.09613580273438355,124,negative,Pearson r,0.267911222171035,Interplanetary magnetic field — Bz Gsm
boulder_k_1m,Boulder K index (1 min),k_index,K,mean_hr,12,-0.2662576011058459,0.002798529564313317,-0.422728927886422,-0.09437131734302157,124,negative,Pearson r,0.2662576011058459,Boulder K index (1 min) — K Index
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,pnn20,-6,0.2658824935762924,0.0028388132540898598,0.09397121155408825,0.4223973240898096,124,positive,Pearson r,0.2658824935762924,GOES x-ray flux — Observed Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,pnn20,-6,0.26551747763632244,0.0028785144017372017,0.09358192319062687,0.42207460126789825,124,positive,Pearson r,0.26551747763632244,GOES x-ray flux — Flux
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,sdnn,3,0.26428740080092306,0.003016017003726683,0.09227043706147267,0.4209867568791482,124,positive,Pearson r,0.26428740080092306,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,sdnn,6,-0.26384397455749825,0.0030670177724600447,-0.4205944929623272,-0.09179781016235504,124,negative,Pearson r,0.26384397455749825,Interplanetary magnetic field — Bz Gsm
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,pnn20,18,-0.2628701806188144,0.003181754549485021,-0.4197328492228187,-0.09076016157416823,124,negative,Pearson r,0.2628701806188144,Solar wind (ACE/DSCOVR) — Proton Density
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,rmssd,3,0.26185714612416616,0.0033052013949759038,0.08968109575804682,0.41883618404713746,124,positive,Pearson r,0.26185714612416616,Interplanetary magnetic field — Bz Gsm
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,rmssd,3,0.26167675997732603,0.0033276294528145236,0.08948899412009961,0.4186764871064718,124,positive,Pearson r,0.26167675997732603,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,sdnn,6,-0.26039884948819486,0.0034904762200277275,-0.4175448671415092,-0.08812845427600065,124,negative,Pearson r,0.26039884948819486,Interplanetary magnetic field — Bz Gse
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,18,0.25969038606790124,0.0035838110478429875,0.08737445864343293,0.416917295924246,124,positive,Pearson r,0.25969038606790124,Geomagnetic Dst (7 d) — Dst
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,rmssd,18,-0.2588360951680791,0.0036993355111614367,-0.41616034836474514,-0.08646552584878844,124,negative,Pearson r,0.2588360951680791,GOES x-ray flux — Observed Flux
goes_xray_flux,GOES x-ray flux,observed_flux,W/m²,sdnn,-6,0.2586103135827824,0.00373042102700216,0.08622535082274962,0.4159602573337931,124,positive,Pearson r,0.2586103135827824,GOES x-ray flux — Observed Flux
goes_xray_flux,GOES x-ray flux,flux,W/m²,sdnn,-6,0.258357129102201,0.0037655581132435005,0.08595604981318503,0.41573586332266843,124,positive,Pearson r,0.258357129102201,GOES x-ray flux — Flux
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_speed,km/s,pnn20,15,0.25594903015376913,0.004114901873462856,0.08339592132954093,0.4136006392901325,124,positive,Pearson r,0.25594903015376913,Solar wind (ACE/DSCOVR) — Proton Speed
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_temperature,K,mean_hr,6,0.25574741342782153,0.004145428443869617,0.08318167930196392,0.41342179015304237,124,positive,Pearson r,0.25574741342782153,Solar wind (ACE/DSCOVR) — Proton Temperature
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,pnn50,6,-0.25466698586163355,0.004312498554619774,-0.41246316264045885,-0.082033866748292,124,negative,Pearson r,0.25466698586163355,Solar wind (ACE/DSCOVR) — Proton Density
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,pnn50,12,0.2528813028763825,0.004601875037852226,0.08013781623201303,0.41087801892822345,124,positive,Pearson r,0.2528813028763825,Interplanetary magnetic field — Bz Gsm
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,pnn50,-6,-0.25230646843604265,0.004698656960464551,-0.41036753734104336,-0.0795277189156266,124,negative,Pearson r,0.25230646843604265,Solar wind (ACE/DSCOVR) — Proton Density
solar_wind_wind,Solar wind (ACE/DSCOVR),proton_density,1/cm³,sdnn,18,-0.25119989718952984,0.004890102035993911,-0.40938456803814816,-0.07835363002950746,124,negative,Pearson r,0.25119989718952984,Solar wind (ACE/DSCOVR) — Proton Density
geospace_dst_7d,Geomagnetic Dst (7 d),dst,nT,rmssd,24,0.2504265208493482,0.005028008539305793,0.0775333505489722,0.4086973583072586,124,positive,Pearson r,0.2504265208493482,Geomagnetic Dst (7 d) — Dst
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,pnn50,9,-0.25031752160579895,0.005047721679007757,-0.4086004889075555,-0.07741775961891366,124,negative,Pearson r,0.25031752160579895,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gse,nT,rmssd,12,0.24983033982893318,0.005136677386327733,0.07690117252544987,0.40816747895074484,124,positive,Pearson r,0.24983033982893318,Interplanetary magnetic field — Bz Gse
solar_wind_mag,Interplanetary magnetic field,bz_gsm,nT,mean_hr,15,-0.24955667403009338,0.0051872580869812964,-0.407924211964674,-0.07661102952681456,124,negative,Pearson r,0.24955667403009338,Interplanetary magnetic field — Bz Gsm
goes_xray_flux,GOES x-ray flux,flux,W/m²,mean_hr,6,0.24898161128605548,0.005294995685168523,0.07600143813864192,0.4074129539442386,124,positive,Pearson r,0.24898161128605548,GOES x-ray flux — Flux
