predictor_key,predictor_title,value_column,unit,metric,lag_hours,pearson_r,p_value,ci_low,ci_high,n,direction,test_name,abs_r,predictor_metric
solar_probabilities,Solar flare & proton probabilities,m_class_1_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 1 Day
solar_probabilities,Solar flare & proton probabilities,m_class_1_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 1 Day
solar_probabilities,Solar flare & proton probabilities,m_class_1_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 1 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_2_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 2 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,m_class_3_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — M Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_1_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 1 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_2_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 2 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,x_class_3_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — X Class 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_1_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 1 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_2_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 2 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,rmssd,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,sdnn,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,mean_hr,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,pnn50,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,pnn20,0,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,rmssd,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,sdnn,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,mean_hr,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,pnn50,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,pnn20,3,,,,,34,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,rmssd,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,sdnn,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,mean_hr,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,pnn50,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
solar_probabilities,Solar flare & proton probabilities,10mev_protons_3_day,%,pnn20,24,,,,,90,insufficient,Pearson r,,Solar flare & proton probabilities — 10Mev Protons 3 Day
